
Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:32:06 2025
Timers Off: Sat Jan 25 21:32:07 2025

Wall Time:        0.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
SAP: Form V                         :      0.083u      0.067s      0.009w      1 calls
Properties                          :      1.333u      0.117s      0.078w   2290 calls
Functional                          :      1.100u      0.100s      0.068w   2290 calls
V_xc                                :      1.133u      0.167s      0.082w   2290 calls
HF: Form G                          :      3.717u      0.367s      0.234w      9 calls
UV: Form V                          :      3.533u      0.367s      0.225w      9 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w      9 calls
JK: JK                              :      0.167u      0.000s      0.006w      9 calls
DFH: compute_JK()                   :      0.167u      0.000s      0.006w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.033u      0.000s      0.001w      9 calls
DFH: compute_K                      :      0.133u      0.000s      0.004w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.733u      1.350s      0.114w      9 calls
HF: Form C                          :      0.017u      0.017s      0.002w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.000u      0.000s      0.003w      1 calls
| build grid                        :      0.000u      0.000s      0.001w      1 calls
| post-process grid                 :      0.000u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.021w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.015w      1 calls
DFH: initialize()                   :      0.217u      0.000s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.010w      2 calls
| DFH: AO Construction              :      0.150u      0.000s      0.007w      1 calls
| DFH: AO-Met. Contraction          :      0.017u      0.000s      0.001w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.250u      0.067s      0.016w      1 calls
| V: Grid                           :      0.133u      0.000s      0.005w      1 calls
| | build grid                      :      0.117u      0.000s      0.004w      1 calls
| | post-process grid               :      0.017u      0.000s      0.002w      1 calls
| SAP: Form V                       :      0.083u      0.067s      0.009w      1 calls
| | Properties                      :      0.067u      0.017s      0.005w    229 calls
| | Functional                      :      0.017u      0.000s      0.001w    229 calls
| | V_xc                            :      0.000u      0.033s      0.003w    229 calls
HF: Form G                          :      3.717u      0.367s      0.234w      9 calls
| UV: Form V                        :      3.533u      0.367s      0.225w      9 calls
| | Properties                      :      1.267u      0.100s      0.074w   2061 calls
| | Functional                      :      1.083u      0.100s      0.068w   2061 calls
| | V_xc                            :      1.133u      0.133s      0.078w   2061 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w      9 calls
| JK: JK                            :      0.167u      0.000s      0.006w      9 calls
| | DFH: compute_JK()               :      0.167u      0.000s      0.006w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.033u      0.000s      0.001w      9 calls
| | | DFH: compute_K                :      0.133u      0.000s      0.004w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.733u      1.350s      0.114w      9 calls
HF: Form C                          :      0.017u      0.017s      0.002w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:32:49 2025
Timers Off: Sat Jan 25 21:32:49 2025

Wall Time:        0.33 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:32:49 2025
Timers Off: Sat Jan 25 21:32:50 2025

Wall Time:        0.85 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.017u      0.100s      0.008w      2 calls
